id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
295964,tt2503944,2.584264,20000000,36606743,Burnt,bradley cooper|sienna miller|lily james|alicia vikander|uma thurman,http://burntmovie.com/,john wells,Never underestimate a man with everything to lose.,london|cook|restaurant|diva|career,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",100,drama,double feature films|peapie films|3 arts entertainment,10/2/15,631,6.3,2015,18399991.9040035,33678188.7415969
238615,tt2140379,2.578919,26000000,30523226,Self/less,ryan reynolds|ben kingsley|natalie martinez|matthew goode|michelle dockery,http://selflessmovie.tumblr.com/,tarsem singh,God Created Man. Man Created Immortality.,lie|immortality|terminal illness|laboratory|cancer,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,116,science fiction|mystery|thriller,endgame entertainment|ram bergman productions,7/10/15,719,6.2,2015,23919989.475204602,28081355.564203497
210860,tt3045616,2.575711,60000000,30418560,Mortdecai,johnny depp|gwyneth paltrow|ewan mcgregor|paul bettany|olivia munn,http://mortdecaithemovie.com/,david koepp,Sophistication Has a Name.,based on novel|painting|debt|art dealer|stolen painting,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",106,comedy|adventure,lionsgate|mad chance|oddlot entertainment|huayi brothers media,1/21/15,696,5.3,2015,55199975.71201059,27985062.8865723
306819,tt0810819,2.557859,15000000,64191523,The Danish Girl,eddie redmayne|alicia vikander|matthias schoenaerts|amber heard|ben whishaw,,tom hooper,Find the courage to be yourself.,paris|denmark|copenhagen|artist|art,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",120,drama,pretty pictures|working title films|artã©mis productions|le tax shelter du gouvernement fã©dã©ral de belgique|taxshelter. be,11/27/15,867,7.3,2015,13799993.9280026,59056175.175282896
201088,tt2717822,2.5507470000000003,70000000,17752940,Blackhat,chris hemsworth|leehom wang|tang wei|viola davis|holt mccallany,http://www.legendary.com/film/blackhat/,michael mann,We are no longer in control.,terrorist|technology|anti hero|hacker|computer virus,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,133,mystery|crime|action|thriller|drama,universal pictures|forward pass|legendary pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
273481,tt3397884,2.487849,30000000,84025816,Sicario,emily blunt|benicio del toro|josh brolin|victor garber|jon bernthal,,denis villeneuve,The border is just another line to cross.,mexico|cia|smoking|texas|fbi,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",121,action|crime|drama|mystery|thriller,lionsgate|thunder road pictures|black label media,9/17/15,1479,7.1,2015,27599987.856005296,77303716.7063646
166424,tt1502712,2.4870419999999998,120000001,167977596,Fantastic Four,miles teller|kate mara|michael b. jordan|jamie bell|toby kebbell,http://www.fantasticfourmovie.com/,josh trank,Change is coming.,teleportation|transformation|telekinesis|portal|marvel comic,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",100,action|adventure|science fiction,twentieth century fox film corporation|marv films|marvel entertainment|constantin film.|moving picture company (mpc),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
310131,tt4263482,2.46449,3500000,40423945,The Witch,anya taylor-joy|ralph ineson|kate dickie|harvey scrimshaw|ellie grainger,http://a24films.com/films/witch/,robert eggers,Evil takes many forms.,witch|new england|17th century,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",92,mystery|horror,parts and labor|rt features|rooks nest entertainment|maiden voyage pictures|pulse films,3/24/15,700,5.8,2015,3219998.58320062,37190013.0363942
238713,tt3079380,2.404473,65000000,235666219,Spy,melissa mccarthy|jason statham|rose byrne|miranda hart|bobby cannavale,http://www.foxmovies.com/movies/spy,paul feig,One of the guys. One of the Spies.,spy|cia|undercover|arms dealer|disaster,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",120,action|comedy|crime,twentieth century fox film corporation|chernin entertainment|feigco entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
256591,tt2381941,2.395366,50100000,153962963,Focus,will smith|margot robbie|rodrigo santoro|robert taylor|gerald mcraney,http://focusmovie.com/,glenn ficarra|john requa,Never Drop The Con.,seduction|con man|femme fatale|deception|con artist,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",105,romance|comedy|crime|drama,kramer & sigman films|ratpac-dune entertainment|zaftig films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
249070,tt2679042,2.354654,35000000,82347656,Hitman: Agent 47,rupert friend|zachary quinto|hannah ware|emilio rivera|rolf kanies,http://www.foxmovies.com/movies/hitman-agent-47,aleksander bach,Your Number is Up.,assassin|secret identity|intelligence|hitman|execution,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,96,action|crime|thriller,twentieth century fox film corporation|fox international productions|infinite frameworks studios|tsg entertainment,8/20/15,820,5.5,2015,32199985.8320062,75759810.18568349
205775,tt1390411,2.345821,100000000,93820758,In the Heart of the Sea,chris hemsworth|benjamin walker|cillian murphy|brendan gleeson|ben whishaw,http://www.intheheartoftheseamovie.com/,ron howard,Based on the incredible true story that inspired Moby Dick,suicide|ocean|sea|hunger|shipwreck,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melvilleâ€™s Moby Dick.Â  But that told only half the story.Â  â€œHeart of the Seaâ€ reveals the encounterâ€™s harrowing aftermath, as the shipâ€™s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.Â  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",122,thriller|drama|adventure|action|history,imagine entertainment|spring creek productions|warner bros.|roth films|k. jam media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
312221,tt3076658,2.3315669999999997,35000000,137935567,Creed,michael b. jordan|sylvester stallone|graham mctavish|tessa thompson|phylicia rashäd,http://creedthemovie.com/,ryan coogler,Your legacy is more than a name,underdog|sport|spin off|underground fighting|motivational speaker,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",133,drama,new line cinema|warner bros.|metro-goldwyn-mayer (mgm)|chartoff-winkler productions,11/25/15,1171,7.3,2015,32199985.8320062,126900665.803707
271718,tt3152624,2.31767,35000000,140795793,Trainwreck,amy schumer|bill hader|brie larson|colin quinn|vanessa bayer,,judd apatow,We All Know One.,alcohol|one-night stand,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",125,comedy,universal pictures|fuji television network|dentsu|apatow productions,7/17/15,849,6.1,2015,32199985.8320062,129532072.56588799
333352,tt2057392,2.29573,13000000,32848185,Eye in the Sky,helen mirren|aaron paul|alan rickman|iain glen|barkhad abdi,,gavin hood,Welcome to the new front line,terrorist|drone|u.s. military|air force base|combat drone,A military officer in command of a drone operation to capture terrorists in Kenya sees her mission escalate from â€œcaptureâ€ to â€œkillâ€ just as a nine-year old girl enters the kill zone.,102,drama|thriller|war,entertainment one|moonlighting films|raindog films,9/11/15,265,7.2,2015,11959994.737602301,30220316.9030605
276907,tt3569230,2.28135,25000000,42972994,Legend,tom hardy|emily browning|christopher eccleston|david thewlis|taron egerton,https://www.uphe.com/movies/legend-2015,brian helgeland,"Love, fight, live, rule like a legend.",biography|based on true story|gangster|twins,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",131,crime|thriller,working title films|cross creek pictures|anton capital entertainment (ace),9/9/15,619,6.7,2015,22999989.8800044,39535137.0845396
266647,tt3332064,2.234573,150000000,128388320,Pan,levi miller|garrett hedlund|hugh jackman|rooney mara|amanda seyfried,,joe wright,Every legend has a beginning.,flying|magic|fairy tale|peter pan|mermaid,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",111,adventure|family|fantasy,warner bros.|moving picture company (mpc)|berlanti productions|ratpac-dune entertainment,9/24/15,586,5.9,2015,137999939.280026,118117202.42843
